Name,Lat,Lng,,,,,,,
"موصل, Department of Labor and Social Affairs DOLSA",36.3745194,43.1332691,,,,,,,
"موصل, متوسطة اللاذقيه للبنات",36.3745182,43.1953591,,,,,,,
"موصل, حي المهندسين مطعم الخيمه السياحية",36.3745125,43.1360156,,,,,,,
"موصل, ابو رجاء",36.3745092,43.2006462,,,,,,,
"موصل, JAD Medical Center - مجمع جاد الطبي",36.3745044,43.1941963,,,,,,,
"موصل, مكتب T. Mobile لبيع الهواتف النقالة",36.3745032,43.1412832,,,,,,,
"موصل, القادسية الاولى",36.3744992,43.1878397,,,,,,,
"موصل, Qadisiyah Primary School",36.3744987,43.1882939,,,,,,,
"موصل, Blurry-accessories/بلوري-للاكسسوارت",36.374497,43.1790423,,,,,,,
"موصل, مكتب البيارق للعقار",36.374495,43.0762821,,,,,,,
"موصل, معمل المدينه للبلاستك والالمنيوم",36.3744861,43.2077849,,,,,,,
"موصل, ايفانز & كارزما CHARISMA & EVANS",36.3744742,43.1788461,,,,,,,
"موصل, A4C مطبعة",36.3744591,43.1408758,,,,,,,
"موصل, University Of Mosul | Mechanical Engineering Department",36.3744572,43.1456045,,,,,,,
"موصل, دائرة الرعاية الاجتماعية (رعاية المرأة)",36.3744567,43.1336036,,,,,,,
"موصل, سنتر العربي",36.3744487,43.1408353,,,,,,,
"موصل, Sahaba Mosque",36.3744444,43.0808333,,,,,,,
"موصل, عمر النجار",36.3744405,43.1942987,,,,,,,
"موصل, مكتبة الابداع",36.3744248,43.187696,,,,,,,
"موصل, معرض بشار للأثاث",36.3744213,43.1943406,,,,,,,
"موصل, Al Batraa Pharmaceuticals",36.374421,43.1834674,,,,,,,
"موصل, اسواق ابو فهد",36.3744138,43.2164072,,,,,,,
"موصل, شام للطباعة والتصميم",36.3744108,43.1413109,,,,,,,
"موصل, مكتب دار السلام الحديث للعقار",36.3744079,43.0946776,,,,,,,
"موصل, اسواق الرضوان",36.374404,43.1413093,,,,,,,
"موصل, بوشنكي كافيه",36.3744022,43.1765275,,,,,,,
"موصل, بارك ومنتزه حي المثنئ",36.3743951,43.1647608,,,,,,,
"موصل, فضة سلسبيل",36.3743924,43.1407133,,,,,,,
"موصل, CRUSHY COSMETIC",36.3743883,43.1790724,,,,,,,
"موصل, Alnasaem Kindergarten",36.3743857,43.1718171,,,,,,,
"موصل, اعدادية الطلائع للبنات",36.3743825,43.1887084,,,,,,,
"موصل, مجمع الضمان الصحي الطبي",36.3743705,43.193916,,,,,,,
"موصل, اسواق عمر حيدر",36.3743689,43.1901934,,,,,,,
"موصل, Ibn al-Athir Teaching Hospital for Children",36.3743473,43.1501019,,,,,,,
"موصل, قرطاسية العسلي/ Alasaly For Stationary",36.3743419,43.1481875,,,,,,,
"موصل, مركز البورد العربي للأختصاصت الصحية",36.3743407,43.1488027,,,,,,,
"موصل, مجمع الرازي الطبي",36.3743384,43.1488059,,,,,,,
"موصل, مستشفى الامراض النفسية والعقلية",36.3743362,43.1938896,,,,,,,
"موصل, Secondary Saad bin Maaz Islamic Boys",36.3743362,43.1938896,,,,,,,
"موصل, معمل اسفنج المميز",36.3743338,43.1664013,,,,,,,
"موصل, روضة المجد الاهلية التعليمية",36.3743311,43.0881851,,,,,,,
"موصل, قاعة وكازينو ديانا",36.3743273,43.1105561,,,,,,,
"موصل, حي الذهبي",36.3743193,43.2039327,,,,,,,
"موصل, نجارة ابو خالد",36.3743098,43.1980367, Lng: 43.152778,,,,,,
"موصل, المجلس الاعلى الاسلامي العراقي / فرع نينوى",36.3743011,43.1330434,,,,,,,
"موصل, Dome of the Rock School",36.374301,43.1333759,,,,,,,
"موصل, Justice center Mosul office",36.3742958,43.129532,,,,,,,
"موصل, مديرية الامن الوطني",36.3742945,43.1361465,,,,,,,
"موصل, Dept physics",36.3742939,43.1467911,,,,,,,
"موصل, جامع التابعين",36.3742882,43.0729162,,,,,,,
"موصل, مسبح بلودان الرياضي",36.3742874,43.1281138,,,,,,,
"موصل, مكتب مشيرفه الحديث",36.3742829,43.0764753,,,,,,,
"موصل, موقف خاص للسيارات والتابع لقسم الهندسة الميكانيك",36.3742828,43.1456592,,,,,,,
"موصل, ماركات ساجد المشهداني",36.3742825,43.2088442,,,,,,,
"موصل, خالو بسام",36.3742813,43.1732718,,,,,,,
"موصل, مسجد وحسينية نور الهدى",36.374265,43.2936631,,,,,,,
"موصل, مدرسة قبة الصخرة للبنات",36.3742601,43.1333877,,,,,,,
"موصل, البيت",36.3742552,43.1868826,,,,,,,
"موصل, Ravenol Mosul",36.3742524,43.1765931,,,,,,,
"موصل, محمود النعيمي",36.3742416,43.2235032,,,,,,,
"موصل, بيتي القادسية",36.3742367,43.1938824,,,,,,,
"موصل, مطرانية السريان الارثوذكس",36.3742339,43.1360699,,,,,,,
"موصل, معرض شهرزاد اقمشة طخم و موبيليات و ستائر",36.3742302,43.1940802,,,,,,,
"موصل, معرض تحفيات القزاز الرئيسي",36.3742294,43.1842387,,,,,,,
"موصل, مجمع الفردوس الطبي",36.3742148,43.1668387,,,,,,,
"موصل, بانوراما للالبسه الرجالية",36.3742107,43.1784371,,,,,,,
"موصل, مكتب اشكال للاستنساخ والتصوير",36.3742093,43.147651,,,,,,,
"موصل, كراج كولدن مول",36.3742088,43.1785518,,,,,,,
"موصل, كافيه ماهر الراوي",36.3742068,43.1476957,,,,,,,
"موصل, HERO CAFE",36.3741972,43.1790332,,,,,,,
"موصل, ابو مؤمن النعيمي",36.3741646,43.2235616,,,,,,,
"موصل, مكتب دزاين",36.3741593,43.1669818,,,,,,,
"موصل, شركة الجلبي للسفروالسياحة",36.3741378,43.1784289,,,,,,,
"موصل, ماي",36.374137,43.1764449,,,,,,,
"موصل, حقل سلام ابراهيم",36.374133,43.2777472,,,,,,,
"موصل, ازياء نواعم 2",36.3741246,43.1784287,,,,,,,
"موصل, bright future",36.3741204,43.1669338,,,,,,,
"موصل, ملوك التدخين",36.3741125,43.1783583,,,,,,,
"موصل, متنزه الشرطة",36.3741027,43.1349638,,,,,,,
"موصل, جامع العباسي",36.3740995,43.2171809,,,,,,,
"موصل, أصباغ برجر",36.3740946,43.1480791,,,,,,,
"موصل, محطة الشاورما",36.3740942,43.1480776,,,,,,,
"موصل, Alfa Pixel Mosul",36.3740851,43.180734,,,,,,,
"موصل, Nineveh city Wall",36.3740848,43.1647589,,,,,,,
"موصل, مجمع طيبة السكني",36.3740771,43.2330854,,,,,,,
"موصل, EMPIER CAFE",36.3740731,43.1282815,,,,,,,
"موصل, معرض المهندس للكهربائيات والأدوات الإحتياطية المنزلية",36.374069,43.1765243,,,,,,,
"موصل, مكتب شمس للاستنساخ والتصوير",36.3740679,43.1478117,,,,,,,
"موصل, اسواق ابو حمودي",36.3740629,43.2235887,,,,,,,
"موصل, جامع المدينه المنورة",36.3740459,43.2081901,,,,,,,
"موصل, الحمراوي للمواد المنزلية",36.3740419,43.184204,,,,,,,
"موصل, عبدالرحمن الملاح",36.3740348,43.1875618,,,,,,,
"موصل, ايمن الحماد",36.3740328,43.0368225,,,,,,,
"موصل, مكتب العسلي للقرطاسيه",36.3740272,43.147635,,,,,,,
"موصل, مديرية امن نينوى",36.3740218,43.1367925,,,,,,,
"موصل, قطاع الحدباء وحدة الجزرات الوسطية",36.3740193,43.1351442,,,,,,,
"موصل, محل المصبات و الدلات العربية",36.3740028,43.1837932,,,,,,,
"موصل, رائد الحديدي للحلاقه",36.3740015,43.2082539,,,,,,,
"موصل, معهد الفنون الجميلة للبنين",36.373998,43.1482606,,,,,,,
"موصل, Saint Ephrem Church",36.3739902,43.1362822,,,,,,,
"موصل, مكتبة أبابيل",36.3739901,43.1368047,,,,,,,
"موصل, Thalassemia Center",36.3739834,43.1510541,,,,,,,
"موصل, Roza fashion بدلات زفاف وفساتين وكوشات",36.3739736,43.1764462,,,,,,,
"موصل, مولده التابعين",36.3739664,43.0727517,,,,,,,
"موصل, سبلاش",36.373951,43.1763813,,,,,,,
"موصل, ماركت Quiz Cosmetics",36.3739421,43.1671477,,,,,,,
"موصل, متوسطة المثنى للبنات",36.3739387,43.17208,,,,,,,
"موصل, المنتزه السياحي الغابات",36.3739375,43.1246875,,,,,,,
"موصل, ملعب الصحابة",36.3739375,43.0825625,,,,,,,
"موصل, منزل شيخ عبدالسلام حسين بلال ال عبولا",36.3739186,43.2914666,,,,,,,
"موصل, المدرسة الكويتية السابعة",36.3739135,43.2184445,,,,,,,
"موصل, محل احمد السيد للنحاسيات",36.3738821,43.1843016,,,,,,,
"موصل, خيمة خالد الوليد",36.3738375,43.1933281,,,,,,,
"موصل, الزهور",36.3738298,43.1835528,,,,,,,
"موصل, اسواق مشتاق (ابو هيثم)",36.373829,43.1933395,,,,,,,
"موصل, دهونات وغسل جاكوار",36.3738277,43.146328,,,,,,,
"موصل, Goods satisfaction",36.3737944,43.1762297,,,,,,,
"موصل, مركز تلوين الأفق المعتمد لأصباغ ناشونال (أصباغ حساني - فرع الجامعة)",36.3737892,43.1466735,,,,,,,
"موصل, حج ميسر ابو زكريا",36.3737766,43.2202893,,,,,,,
"موصل, علي اللويزي",36.37377,43.2157487,,,,,,,
"موصل, بيت عمر الحرباوي",36.3737677,43.2204552,,,,,,,
"موصل, Turquoise Restaurant",36.3737667,43.1281644,,,,,,,
"موصل, مناف الفيتر",36.3737657,43.0853556,,,,,,,
"موصل, Fitness Sport GYM",36.3737514,43.1839959,,,,,,,
"موصل, Culture police station",36.3737421,43.1472671,,,,,,,
"موصل, زهرة الموصل",36.3737399,43.1839866,,,,,,,
"موصل, ذاكر ابو محمود",36.3737386,43.1951117,,,,,,,
"موصل, فرن ٣٠ تموز لايعمل",36.3737332,43.0808479,,,,,,,
"موصل, مقبرة الاربجية",36.3737224,43.2029954,,,,,,,
"موصل, التخصصي لكيمياويات البناء الحديث",36.3737207,43.1465039,,,,,,,
"موصل, دار خطاب العكيدي",36.3737166,43.0993825,,,,,,,
"موصل, مكتب تشكيل الهندسي",36.3737155,43.1463282,,,,,,,
"موصل, عبد الصمد الراوي",36.3737135,43.2239788,,,,,,,
"موصل, دار الفاتنة",36.3737073,43.1464318,,,,,,,
"موصل, عبدالله حسن",36.3736875,43.0748125,,,,,,,
"موصل, سيرفس كار يونس",36.3736803,43.18354,,,,,,,
"موصل, أبو زكريا العبيدي",36.3736739,43.0748018,,,,,,,
"موصل, دورة المثنى",36.37367,43.1763857,,,,,,,
"موصل, مخبز يوسف السماح",36.373667,43.2157061,,,,,,,
"موصل, مجمع جاكوار للسيارات",36.3736633,43.1455535,,,,,,,
"موصل, محلات الرافدين",36.3736532,43.1760805,,,,,,,
"موصل, مكتب معن الخفاف للعقارات",36.3736482,43.1839039,,,,,,,
"موصل, مولدة بركه الرحمان",36.3736479,43.1767503,,,,,,,
"موصل, قيمة الباشا-Albasha qima",36.3736438,43.1674655,,,,,,,
"موصل, عمارة الخليج حي المثنى",36.3736436,43.1761456,,,,,,,
"موصل, مولدة نينوى",36.3736417,43.1766505,,,,,,,
"موصل, تريند",36.3736382,43.1761521,,,,,,,
"موصل, زياد الحديثي",36.3736376,43.2241289,,,,,,,
"موصل, دار حسن المفتي الشافعيه",36.3736375,43.1834531,,,,,,,
"موصل, رشيد العلي",36.3736341,43.0748186,,,,,,,
"موصل, بيت محمود السندي",36.3736274,43.1344199,,,,,,,
"موصل, المدرسة الصينية 24",36.373625,43.2242557,,,,,,,
"موصل, Jama Ali Ibn Abi Talib",36.3736241,43.1945394,,,,,,,
"موصل, جامع ملا محمد أمين",36.3736225,43.2051784,,,,,,,
"موصل, دوشمة مؤيد العبيدي",36.3736118,43.0789682,,,,,,,
"موصل, شركة اوكان /مكتب نينوى",36.3735982,43.1476591,,,,,,,
"موصل, حي 30 تموز",36.373597,43.2034138,,,,,,,
"موصل, حلويات الفرحان",36.373595,43.1952468,,,,,,,
"موصل, الزعيم كافيه",36.3735892,43.1833223,,,,,,,
"موصل, كاهي ولحم بعجين هاشم",36.3735889,43.1833252,,,,,,,
"موصل, نينوى للبصريات",36.3735869,43.1760319,,,,,,,
"موصل, قرطاسية أبو اثير 2",36.3735826,43.1457909,,,,,,,
"موصل, صلاح موصل",36.3735823,43.2034261,,,,,,,
"موصل, بركر دوز burger dose",36.3735807,43.1458496,,,,,,,
"موصل, سما كيك - الفرع الثاني",36.373579,43.1281923,,,,,,,
"موصل, 🏼لعبوي ستور",36.3735698,43.1759728,,,,,,,
"موصل, قاعة التعاون للاعراس",36.3735639,43.1354731,,,,,,,
"موصل, مولدة القادسية الاولى",36.3735596,43.1941493,,,,,,,
"موصل, اسواق نون",36.3735594,43.1675455,,,,,,,
"موصل, ركن الكيك",36.3735509,43.1766912,,,,,,,
"موصل, تبارك للتسوق العائلي",36.3735426,43.1758769,,,,,,,
"موصل, شركة ربيع الحياة",36.3735362,43.1456261,,,,,,,
"موصل, شركة اسياسل للاتصالات",36.3735338,43.1282725,,,,,,,
"موصل, صالون بنت العز للسيدات",36.3735323,43.1957199,,,,,,,
"موصل, كازينو ديانا",36.3735277,43.1102918,,,,,,,
"موصل, MAS Services Office Mobile",36.3735232,43.1792491,,,,,,,
"موصل, AT",36.373515,43.1103303,,,,,,,
"موصل, BlueSky Telecom",36.3735127,43.1456091,,,,,,,
"موصل, مجموع الضمان الصحي للاسنان",36.3735121,43.1948428,,,,,,,
"موصل, مستشفى زراعة النخاع",36.3734974,43.150437,,,,,,,
"موصل, المثنى للبصريات",36.3734924,43.1757332,,,,,,,
"موصل, صياغة موج البحر",36.3734921,43.1759186,,,,,,,
"موصل, مستشفى الحدباء التخصصي",36.373487,43.1510717,,,,,,,
"موصل, Farhan karabash",36.3734765,43.2042544,,,,,,,
"موصل, بيتنا",36.3734724,43.1944226,,,,,,,
"موصل, حلاقة الأصدقاء",36.3734719,43.1698061,,,,,,,
"موصل, جامع المصطفى",36.3734543,43.2106148,,,,,,,
"موصل, دكتور زيد الحمداني",36.3734526,43.1958716,,,,,,,
"موصل, موصل صالون شعر بنت العز",36.3734501,43.1950463,,,,,,,
"موصل, يونس العينو",36.3734375,43.2336875,,,,,,,
"موصل, Bedle",36.3734005,43.1780909,,,,,,,
"موصل, حسين العطار",36.3733906,43.1836369,,,,,,,
"موصل, مدرسة الساجدين للبنات",36.3733898,43.0733434,,,,,,,
"موصل, صيدلية الشهم",36.3733893,43.1766078,,,,,,,
"موصل, View Shop",36.3733879,43.1754541,,,,,,,
"موصل, علي الجبوري",36.3733855,43.2336541,,,,,,,
"موصل, مكتب الرحمة للحج والعمره",36.3733774,43.1836868,,,,,,,
"موصل, ميديا للتبريد ومنظومات الغازات الطبيه",36.3733645,43.1839037,,,,,,,
"موصل, مدرسة التابعين للبنين",36.3733548,43.0733669,,,,,,,
"موصل, منزل مدين الهيبي",36.3733542,43.2193737,,,,,,,
"موصل, (Natural Honey Crown) taj aleasl altabieiu",36.373332,43.1836566,,,,,,,
"موصل, محمود صطام العبدربه",36.3733125,43.1326875,,,,,,,
"موصل, مفروشات الشارقه",36.3732843,43.1764268,,,,,,,
"موصل, أسواق الإخوان",36.3732837,43.2077717,,,,,,,
"موصل, اسواق محمد السبعاوي",36.3732826,43.0831372,,,,,,,
"موصل, ملعب الشرطة",36.3732597,43.1343453,,,,,,,
"موصل, فراس خليل الطائي",36.3732575,43.2239659,,,,,,,
"موصل, أسواق حمزة",36.3732323,43.0803318,,,,,,,
"موصل, مكتب تاج العسل الطبيعي",36.3732173,43.1835604,,,,,,,
"موصل, مخبز الودود",36.3731894,43.1888779,,,,,,,
"موصل, مهند ابراهيم مطر الطائي",36.3731479,43.0811641,,,,,,,
"موصل, معرض القصر الابيض للاثاث التركية",36.3731463,43.1959864,,,,,,,
"موصل, علوش الجبوري",36.373142,43.0353419,,,,,,,
"موصل, (شيف كيك)Chief cake",36.3731352,43.183516,,,,,,,
"موصل, عمارة المتوكل التجارية",36.3731352,43.1347399,,,,,,,
"موصل, مكتب نجم السيد توحي",36.3731328,43.0806804,,,,,,,
"موصل, معرض الاصدقاء ابو امجد",36.3731285,43.1963717,,,,,,,
"موصل, ذاكر ابو التبريد",36.3731258,43.1951177,,,,,,,
"موصل, مسجد بر الوالدين",36.3731001,43.2176872,,,,,,,
"موصل, المهندس محمود احمد",36.3730707,43.080564,,,,,,,
"موصل, قسم الشرطة النهرية",36.3730666,43.1099591,,,,,,,
"موصل, مسجد المثنى",36.3730462,43.1723369,,,,,,,
"موصل, روان للتصوير",36.3730461,43.2176289,,,,,,,
"موصل, طرشي ومخللات احمد السماك",36.3730452,43.1829713,,,,,,,
"موصل, صيدلية سنين",36.3730346,43.1721844,,,,,,,
"موصل, مكتب المرجان للعقار",36.3730238,43.2076303,,,,,,,
"موصل, اسواق ما شاء الله للتجهيزات الغذائية",36.373012,43.1340889,,,,,,,
